racer_no,name,kana,branch,grade,era,birth_ymd,sex,age,height,weight,blood,win_rate,place_rate,avg_st,prev_grade,prev2_grade,prev3_grade,prev_ability_index,ability_index,year,season,period_from,period_to,training_term,birthplace,course1_entry_count,course1_place_rate,course1_avg_st,course1_avg_st_rank,course2_entry_count,course2_place_rate,course2_avg_st,course2_avg_st_rank,course3_entry_count,course3_place_rate,course3_avg_st,course3_avg_st_rank,course4_entry_count,course4_place_rate,course4_avg_st,course4_avg_st_rank,course5_entry_count,course5_place_rate,course5_avg_st,course5_avg_st_rank,course6_entry_count,course6_place_rate,course6_avg_st,course6_avg_st_rank
4962,畑　　　　竜　生,ﾊﾀ ﾀﾂｷ,三重,A2,H,080722,1,29,159,53,A,5.83,39.4,0.15,A2,B1,B1,50.0,51.0,2026,1,20250501,20251031,119,三　重,21,80.9,0.14,2.6,14,50.0,0.17,3.9,18,38.8,0.15,3.1,20,35.0,0.17,3.3,15,26.6,0.16,3.1,21,4.7,0.13,3.0
4963,實　森　　美　祐,ｻﾈﾓﾘ ﾐﾕ,広島,A1,H,080911,2,29,155,45,O,6.48,45.4,0.15,A1,A1,A2,58.0,58.0,2026,1,20250501,20251031,119,広　島,26,88.4,0.15,2.8,24,54.1,0.14,2.8,19,52.6,0.13,3.0,26,26.9,0.17,3.7,20,20.0,0.14,3.6,17,17.6,0.15,3.1
4964,土　屋　　　　南,ﾂﾁﾔ ﾐﾅﾐ,岡山,B2,H,090126,2,28,162,48,A,7.5,66.6,0.2,B2,A2,A2,0.0,53.0,2026,1,20250501,20251031,119,岡　山,1,100.0,0.15,2.0,1,100.0,0.1,4.0,1,100.0,0.14,1.0,1,0.0,0.15,3.0,1,0.0,0.38,5.0,1,100.0,0.27,2.0
4965,福　岡　　泉　水,ﾌｸｵｶ ｲｽﾞﾐ,兵庫,B1,H,090909,2,28,157,53,O,4.07,21.9,0.19,B1,B1,B1,47.0,44.0,2026,1,20250501,20251031,119,兵　庫,11,54.5,0.23,4.1,15,33.3,0.22,4.1,11,18.1,0.17,3.4,8,0.0,0.19,3.9,14,21.4,0.19,2.9,14,0.0,0.17,2.1
4966,田　川　　大　貴,ﾀｶﾞﾜ ﾀﾞｲｷ,長崎,A2,H,091116,1,28,165,55,O,5.53,36.3,0.14,A2,A2,A2,50.0,50.0,2026,1,20250501,20251031,119,長　崎,21,71.4,0.14,2.8,20,45.0,0.13,2.2,20,30.0,0.16,3.6,27,33.3,0.15,2.9,23,39.1,0.13,3.0,21,0.0,0.16,3.9
4967,中　村　　魁　生,ﾅｶﾑﾗ ｶｲｾｲ,大阪,A1,H,100705,1,27,165,51,AB,6.5,47.5,0.12,A2,A2,A2,51.0,55.0,2026,1,20250501,20251031,119,大　阪,25,92.0,0.12,2.6,24,45.8,0.14,3.7,25,40.0,0.12,2.1,26,46.1,0.1,2.2,25,44.0,0.12,2.3,18,5.5,0.13,2.2
4969,町　田　　洸　希,ﾏﾁﾀﾞ ﾋﾛｷ,長崎,B1,H,030507,1,34,169,52,O,5.46,32.9,0.16,B1,B1,B1,48.0,50.0,2026,1,20250501,20251031,120,長　崎,11,72.7,0.16,3.1,14,50.0,0.18,3.9,15,33.3,0.13,2.7,16,31.2,0.16,3.2,13,0.0,0.19,3.5,13,15.3,0.16,3.7
4973,栗　原　　直　也,ｸﾘﾊﾗ ﾅｵﾔ,埼玉,A2,H,040707,1,33,166,52,A,5.5,32.1,0.18,B1,B1,B1,47.0,50.0,2026,1,20250501,20251031,120,埼　玉,20,60.0,0.17,3.1,21,23.8,0.21,4.2,19,52.6,0.16,3.2,16,31.2,0.19,3.2,20,20.0,0.17,3.0,19,5.2,0.19,4.1
4974,安　井　　瑞　紀,ﾔｽｲ ﾐｽﾞｷ,岡山,A1,H,050509,2,32,159,48,A,6.28,44.4,0.14,B1,B1,B1,48.0,52.0,2026,1,20250501,20251031,120,岡　山,21,85.7,0.19,3.0,18,55.5,0.14,3.2,16,37.5,0.14,3.0,16,37.5,0.16,2.3,17,35.2,0.1,1.6,20,10.0,0.11,2.3
4976,金　山　　立　樹,ｶﾈﾔﾏ ﾘﾂｷ,東京,B2,H,060125,1,31,165,55,A,4.38,18.7,0.21,A2,B1,B1,50.0,47.0,2026,1,20250501,20251031,120,神奈川,4,0.0,0.25,5.0,4,25.0,0.16,3.5,8,37.5,0.16,3.5,6,0.0,0.19,3.8,11,18.1,0.19,3.5,15,20.0,0.26,5.4
4977,馬　野　　　　耀,ｳﾏﾉ ﾋｶﾙ,大阪,A2,H,060311,1,31,168,56,A,5.91,40.1,0.16,A2,A1,A2,53.0,52.0,2026,1,20250501,20251031,120,大　阪,22,68.1,0.18,3.7,18,50.0,0.17,4.0,25,32.0,0.14,2.7,20,40.0,0.14,2.1,23,34.7,0.15,3.5,14,7.1,0.16,4.0
4978,山　田　　和　佐,ﾔﾏﾀﾞ ｶｽﾞｻ,広島,B1,H,060606,1,31,163,52,O,4.28,20.2,0.17,B1,B1,B1,46.0,46.0,2026,1,20250501,20251031,120,島　根,16,50.0,0.16,3.3,24,37.5,0.15,3.3,26,19.2,0.17,3.3,27,14.8,0.2,3.6,30,3.3,0.15,3.6,15,6.6,0.18,3.8
4979,中　野　　夢　斗,ﾅｶﾉ ﾕﾒﾄ,愛知,A2,H,080430,1,29,164,53,B,5.52,40.0,0.16,B1,B1,B1,44.0,49.0,2026,1,20250501,20251031,120,愛　知,17,88.2,0.15,2.6,17,35.2,0.17,4.5,21,33.3,0.15,3.2,16,25.0,0.15,3.6,22,36.3,0.17,3.3,12,16.6,0.19,3.6
4980,佐々木　　完　太,ｻｻｷ ｶﾝﾀ,山口,A1,H,080529,1,29,162,52,O,7.12,52.9,0.15,A1,A1,A1,61.0,61.0,2026,1,20250501,20251031,120,山　口,29,89.6,0.13,2.8,21,57.1,0.17,3.3,19,47.3,0.12,2.8,22,50.0,0.16,3.9,25,32.0,0.13,2.9,18,27.7,0.16,4.0
4981,牧　山　　敦　也,ﾏｷﾔﾏ ｱﾂﾔ,佐賀,B1,H,080725,1,29,161,53,O,5.35,38.8,0.17,B1,A2,A2,50.0,48.0,2026,1,20250501,20251031,120,佐　賀,17,82.3,0.19,3.9,20,40.0,0.17,3.8,23,56.5,0.16,3.1,19,26.3,0.15,3.6,21,14.2,0.19,3.4,20,20.0,0.15,3.4
4982,中　村　　将　隆,ﾅｶﾑﾗ ﾉﾌﾞﾀｶ,兵庫,B1,H,080814,1,29,169,54,B,5.11,31.0,0.17,B1,B1,B1,44.0,49.0,2026,1,20250501,20251031,120,兵　庫,14,50.0,0.19,3.4,15,33.3,0.16,3.6,14,28.5,0.17,3.8,13,30.7,0.17,3.8,17,35.2,0.14,3.7,14,7.1,0.18,5.0
4983,前　田　　篤　哉,ﾏｴﾀﾞ ｱﾂﾔ,愛知,A1,H,081129,1,29,174,52,O,6.59,51.4,0.17,A1,A1,A1,56.0,54.0,2026,1,20250501,20251031,120,愛　知,30,90.0,0.14,2.6,26,65.3,0.17,3.3,25,60.0,0.18,3.1,21,28.5,0.16,3.6,18,22.2,0.19,3.6,18,11.1,0.17,4.4
4984,森　下　　愛　梨,ﾓﾘｼﾀ ｱｲﾘ,静岡,A2,H,090115,2,28,163,50,O,5.66,32.6,0.19,B1,B1,B1,50.0,52.0,2026,1,20250501,20251031,120,静　岡,13,76.9,0.2,3.7,18,27.7,0.21,3.9,17,52.9,0.19,3.5,12,8.3,0.21,4.1,20,10.0,0.2,3.9,12,25.0,0.17,3.5
4985,井　本　　昌　也,ｲﾓﾄ ﾏｻﾔ,山口,A1,H,090328,1,28,167,51,O,6.78,52.8,0.14,A1,A1,A1,55.0,56.0,2026,1,20250501,20251031,120,山　口,30,90.0,0.13,2.6,18,55.5,0.13,2.7,25,52.0,0.12,2.3,17,35.2,0.17,3.2,19,31.5,0.14,3.0,16,25.0,0.15,3.1
4987,島　倉　　　　都,ｼﾏｸﾗ ﾐﾔｺ,群馬,B1,H,090404,2,28,158,48,O,3.98,13.3,0.17,B1,B1,B1,44.0,46.0,2026,1,20250501,20251031,120,新　潟,11,36.3,0.16,3.8,19,5.2,0.18,3.8,19,21.0,0.15,2.9,18,16.6,0.16,3.1,14,0.0,0.16,3.4,9,0.0,0.18,4.4
4988,牟　田　　奨　太,ﾑﾀ ｼｮｳﾀ,静岡,B1,H,090416,1,28,165,58,A,3.61,22.4,0.16,B1,B1,B1,44.0,42.0,2026,1,20250501,20251031,120,長　崎,15,46.6,0.21,3.7,22,9.0,0.17,3.8,21,42.8,0.14,2.4,18,22.2,0.13,2.4,21,9.5,0.14,2.7,19,10.5,0.18,3.5
4989,石　原　　　　翼,ｲｼﾊﾗ ﾂﾊﾞｻ,静岡,A2,H,090514,1,28,162,52,A,5.82,40.0,0.13,A2,A2,A1,52.0,52.0,2026,1,20250501,20251031,120,静　岡,17,82.3,0.13,2.1,17,58.8,0.16,2.9,21,42.8,0.12,2.8,16,25.0,0.12,2.4,18,22.2,0.12,2.4,16,6.2,0.14,3.4
4990,田　中　　博　子,ﾀﾅｶ ﾋﾛｺ,福岡,B2,H,090530,2,28,160,48,A,2.85,0.0,0.2,B2,B2,B2,39.0,42.0,2026,1,20250501,20251031,120,福　岡,4,0.0,0.19,3.8,9,0.0,0.19,3.4,9,0.0,0.16,3.6,9,0.0,0.25,4.7,9,0.0,0.18,3.6,7,0.0,0.21,3.7
4991,宗　行　　治　哉,ﾑﾈﾕｷ ﾊﾙﾔ,広島,A2,H,090721,1,28,166,52,A,5.6,32.2,0.18,A2,A2,A2,54.0,53.0,2026,1,20250501,20251031,120,広　島,21,76.1,0.16,2.4,20,20.0,0.19,4.1,26,38.4,0.17,3.6,17,17.6,0.18,3.6,20,25.0,0.18,4.4,17,5.8,0.22,5.6
4992,廣　瀬　　篤　哉,ﾋﾛｾ ｱﾂﾔ,滋賀,B1,H,090923,1,28,171,58,B,3.92,20.3,0.16,B1,B1,B1,48.0,44.0,2026,1,20250501,20251031,120,京　都,15,73.3,0.13,2.2,22,22.7,0.16,3.7,22,13.6,0.14,3.1,17,23.5,0.14,3.1,28,3.5,0.18,3.6,14,0.0,0.19,4.3
4994,山　本　　梨　菜,ﾔﾏﾓﾄ ﾘﾅ,佐賀,A1,H,100326,2,27,163,46,A,6.28,40.6,0.16,A2,B1,A2,54.0,52.0,2026,1,20250501,20251031,120,佐　賀,22,81.8,0.13,2.7,26,57.6,0.17,3.1,20,35.0,0.15,3.4,14,35.7,0.15,3.4,27,18.5,0.17,2.9,14,0.0,0.19,3.9
4995,田　邉　　亮　蔵,ﾀﾅﾍﾞ ﾘｮｳｿﾞｳ,東京,B1,H,030426,1,34,172,57,A,4.48,26.9,0.18,B1,B1,B1,45.0,46.0,2026,1,20250501,20251031,121,千　葉,20,65.0,0.15,3.6,18,33.3,0.16,3.1,25,28.0,0.19,3.8,21,28.5,0.17,3.5,23,4.3,0.18,3.9,19,5.2,0.21,4.6
4997,濱　崎　　寿里矢,ﾊﾏｻｷ ｼﾞｭﾘﾔ,埼玉,B1,H,050402,2,32,159,49,B,3.91,17.9,0.18,B2,B2,B2,39.0,44.0,2026,1,20250501,20251031,121,埼　玉,10,40.0,0.19,3.8,9,11.1,0.18,3.8,13,15.3,0.18,3.7,13,15.3,0.17,3.4,10,30.0,0.18,3.2,12,0.0,0.2,3.9
4998,中　村　　かなえ,ﾅｶﾑﾗ ｶﾅｴ,東京,B2,H,050904,2,32,161,48,A,0.0,0.0,0.0,B2,B2,B1,0.0,0.0,2026,1,20250501,20251031,121,東　京,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5000,岡　本　　翔太郎,ｵｶﾓﾄ ｼｮｳﾀﾛｳ,山口,B1,H,060825,1,31,162,51,O,4.5,22.5,0.13,B1,B1,B1,47.0,47.0,2026,1,20250501,20251031,121,山　口,18,83.3,0.12,2.2,21,19.0,0.13,2.0,24,29.1,0.13,1.9,22,9.0,0.12,2.1,21,0.0,0.14,3.2,18,0.0,0.15,2.8
5002,上　田　　健　太,ｳｴﾀﾞ ｹﾝﾀ,愛知,A2,H,080206,1,29,171,51,B,6.15,42.5,0.15,A1,A2,A2,52.0,53.0,2026,1,20250501,20251031,121,愛　知,27,74.0,0.17,3.5,22,59.0,0.15,2.8,26,30.7,0.16,3.7,23,39.1,0.15,3.0,16,31.2,0.15,2.5,20,10.0,0.14,3.2
5003,来　田　　衣　織,ｷﾀ ｲｵﾘ,兵庫,B1,H,080404,2,29,157,49,O,3.91,22.4,0.17,B1,B1,B1,47.0,44.0,2026,1,20250501,20251031,121,兵　庫,13,61.5,0.2,2.8,21,33.3,0.16,3.3,21,28.5,0.18,3.3,18,16.6,0.16,2.7,21,0.0,0.18,3.2,13,0.0,0.15,3.2
5004,河　野　　主　樹,ｺｳﾉ ｶｽﾞｷ,大阪,B1,H,080405,1,29,163,51,B,4.7,26.4,0.16,B2,A2,B1,48.0,47.0,2026,1,20250501,20251031,121,大　阪,14,78.5,0.14,2.5,20,20.0,0.16,3.3,17,23.5,0.15,3.1,15,26.6,0.17,3.4,16,18.7,0.15,3.3,20,5.0,0.19,4.7
5005,石　田　　貴　洋,ｲｼﾀﾞ ﾀｶﾋﾛ,埼玉,B1,H,080508,1,29,173,54,AB,5.14,24.5,0.15,B1,A2,A2,49.0,50.0,2026,1,20250501,20251031,121,埼　玉,18,61.1,0.16,3.3,19,10.5,0.16,3.2,14,14.2,0.13,2.9,18,22.2,0.15,2.7,19,26.3,0.13,2.8,18,11.1,0.17,4.0
5006,久保原　　秀　人,ｸﾎﾞﾊﾗ ﾋﾃﾞﾄ,群馬,B1,H,080917,1,29,174,56,O,4.02,21.5,0.17,B1,B1,B1,46.0,44.0,2026,1,20250501,20251031,121,群　馬,11,54.5,0.18,3.5,19,10.5,0.19,4.1,14,28.5,0.15,3.1,17,29.4,0.16,3.2,20,20.0,0.16,2.9,21,4.7,0.18,4.0
5007,近　藤　　雄一郎,ｺﾝﾄﾞｳ ﾕｳｲﾁﾛｳ,東京,B1,H,081018,1,29,168,54,B,4.56,21.3,0.16,B1,B1,B1,45.0,48.0,2026,1,20250501,20251031,121,福　島,15,53.3,0.13,2.6,19,26.3,0.16,3.0,20,15.0,0.18,3.1,18,11.1,0.16,3.2,19,5.2,0.16,3.5,17,23.5,0.18,4.2
5008,羽　野　　　　諒,ﾊﾉ ﾘｮｳ,福岡,B1,H,090204,1,28,168,53,AB,4.85,26.1,0.13,B1,B1,B1,48.0,48.0,2026,1,20250501,20251031,121,福　岡,15,33.3,0.14,2.5,18,33.3,0.14,2.9,21,23.8,0.15,3.0,21,33.3,0.11,2.5,20,25.0,0.1,2.0,11,0.0,0.14,3.7
5009,大　賀　　龍之介,ｵｵｶﾞ ﾘｭｳﾉｽｹ,福岡,B1,H,090206,1,28,169,55,B,4.94,35.3,0.16,A2,B1,B1,50.0,47.0,2026,1,20250501,20251031,121,福　岡,18,55.5,0.18,3.8,18,44.4,0.15,3.1,15,40.0,0.15,3.6,14,28.5,0.16,3.6,21,28.5,0.14,3.0,13,7.6,0.17,3.7
5010,宇留田　　翔　平,ｳﾙﾀ ｼｮｳﾍｲ,三重,A2,H,090313,1,28,170,57,B,5.91,43.4,0.15,A2,A2,B1,51.0,51.0,2026,1,20250501,20251031,121,三　重,19,94.7,0.15,2.5,16,37.5,0.15,2.6,19,31.5,0.18,3.2,22,36.3,0.16,2.7,19,31.5,0.14,2.1,11,18.1,0.12,2.7
5011,高　木　　圭　大,ﾀｶｷ ｹｲﾀ,長崎,B1,H,090514,1,28,167,54,O,3.81,15.0,0.18,B2,B1,B1,39.0,45.0,2026,1,20250501,20251031,121,長　崎,12,50.0,0.13,2.4,17,5.8,0.2,4.5,16,18.7,0.19,3.8,20,10.0,0.2,3.4,18,11.1,0.17,3.1,10,0.0,0.19,4.2
5012,加　倉　　侑　征,ｶｸﾗ ﾕｳｾｲ,福岡,A2,H,090715,1,28,160,53,A,5.55,37.3,0.12,A2,B1,B1,52.0,50.0,2026,1,20250501,20251031,121,福　岡,21,76.1,0.1,2.0,27,29.6,0.12,2.3,24,50.0,0.13,2.2,17,17.6,0.1,2.3,24,25.0,0.12,2.3,21,23.8,0.15,3.6
5013,山　下　　夏　鈴,ﾔﾏｼﾀ ｶﾘﾝ,三重,B1,H,090722,2,28,159,43,A,5.17,31.0,0.17,B1,A2,B1,48.0,49.0,2026,1,20250501,20251031,121,三　重,17,52.9,0.19,3.4,16,37.5,0.17,3.3,20,35.0,0.15,2.6,15,33.3,0.15,2.6,18,11.1,0.19,3.7,14,14.2,0.18,3.5
5014,梶　山　　涼　斗,ｶｼﾞﾔﾏ ﾘｮｳﾄ,佐賀,B1,H,091230,1,28,167,55,B,4.84,26.5,0.13,B1,B1,B1,50.0,49.0,2026,1,20250501,20251031,121,佐　賀,11,54.5,0.13,2.2,17,29.4,0.15,2.9,17,17.6,0.15,2.7,22,31.8,0.11,1.6,18,27.7,0.14,2.6,13,0.0,0.13,3.1
5015,高　橋　　竜　矢,ﾀｶﾊｼ ﾘｭｳﾔ,広島,A1,H,100219,1,27,166,54,A,6.79,52.2,0.13,A1,A1,A2,58.0,56.0,2026,1,20250501,20251031,121,広　島,31,93.5,0.1,1.9,21,47.6,0.13,2.9,25,72.0,0.14,2.7,25,24.0,0.15,3.2,16,18.7,0.16,3.7,18,27.7,0.14,3.2
5016,宮　田　　龍　馬,ﾐﾔﾀ ﾘｭｳﾏ,兵庫,A1,H,100320,1,27,165,54,O,6.6,45.4,0.14,A1,A2,A1,57.0,54.0,2026,1,20250501,20251031,121,兵　庫,27,85.1,0.12,2.3,18,44.4,0.14,3.0,23,47.8,0.13,2.1,15,40.0,0.14,2.5,18,16.6,0.14,3.5,20,20.0,0.15,3.6
5017,澤　田　　尚　也,ｻﾜﾀﾞ ﾅｵﾔ,滋賀,A1,H,110201,1,26,164,53,A,7.34,60.0,0.13,A1,A1,A2,58.0,62.0,2026,1,20250501,20251031,121,京　都,22,95.4,0.13,1.7,23,56.5,0.12,3.0,17,64.7,0.14,2.9,16,62.5,0.16,3.7,22,54.5,0.12,2.6,15,13.3,0.13,2.5
5018,竹　下　　大　樹,ﾀｹｼﾀ ﾀﾞｲｷ,福岡,A1,H,110213,1,26,170,56,A,6.78,53.3,0.16,A1,A2,A2,53.0,55.0,2026,1,20250501,20251031,121,福　岡,35,97.1,0.15,2.5,26,61.5,0.15,3.0,23,39.1,0.14,3.0,26,34.6,0.17,3.6,25,40.0,0.15,3.4,15,13.3,0.22,4.3
5019,柴　田　　百　恵,ｼﾊﾞﾀ ﾓﾓｴ,静岡,A2,H,111104,2,26,154,45,A,5.69,40.3,0.16,B1,B1,B1,50.0,51.0,2026,1,20250501,20251031,121,静　岡,17,70.5,0.17,3.7,18,44.4,0.17,3.0,19,52.6,0.17,3.5,21,28.5,0.16,3.3,17,17.6,0.15,2.8,12,25.0,0.11,2.8
5020,宮　村　　勇　哉,ﾐﾔﾑﾗ ﾕｳﾔ,三重,B1,H,040412,1,33,171,57,AB,4.66,26.2,0.15,B1,B1,B1,46.0,47.0,2026,1,20250501,20251031,122,三　重,15,66.6,0.13,2.2,16,37.5,0.16,3.6,17,17.6,0.12,2.4,17,11.7,0.15,3.2,18,22.2,0.15,3.1,16,6.2,0.2,3.7
5022,伊　藤　　尚　汰,ｲﾄｳ ｼｮｳﾀ,福岡,B1,H,061220,1,31,159,49,B,4.36,21.4,0.16,B1,B1,B1,47.0,47.0,2026,1,20250501,20251031,122,福　岡,11,54.5,0.15,2.9,21,23.8,0.19,3.5,15,13.3,0.14,3.3,14,28.5,0.18,3.9,26,15.3,0.15,3.3,11,0.0,0.16,3.5
5023,久　永　　祥　平,ﾋｻﾅｶﾞ ｼｮｳﾍｲ,東京,B1,H,070324,1,30,163,49,A,5.36,31.0,0.15,B1,B1,A2,49.0,50.0,2026,1,20250501,20251031,122,神奈川,17,76.4,0.11,1.8,24,37.5,0.14,3.0,21,23.8,0.15,2.7,15,26.6,0.13,2.1,19,15.7,0.17,2.7,23,13.0,0.17,3.1
5026,安河内　　　　健,ﾔｽｺｳﾁ ｹﾝ,佐賀,A1,H,070812,1,30,172,56,B,6.26,46.2,0.15,A1,A1,A1,59.0,55.0,2026,1,20250501,20251031,122,佐　賀,30,90.0,0.15,2.8,20,35.0,0.13,3.0,16,56.2,0.13,3.3,15,33.3,0.18,3.8,16,31.2,0.16,3.8,24,12.5,0.16,3.2
5027,重　冨　　勇　哉,ｼｹﾞﾄﾐ ﾕｳﾔ,山口,B1,H,080930,1,29,164,55,AB,4.43,22.3,0.17,B1,B1,B2,50.0,46.0,2026,1,20250501,20251031,122,山　口,12,66.6,0.18,2.9,22,27.2,0.17,3.2,19,36.8,0.16,3.3,16,12.5,0.13,2.8,19,10.5,0.17,3.7,24,0.0,0.19,4.7
5028,原　田　　才一郎,ﾊﾗﾀﾞ ｻｲｲﾁﾛｳ,福岡,A1,H,081018,1,29,166,52,A,6.68,51.7,0.16,A1,A1,A1,57.0,53.0,2026,1,20250501,20251031,122,福　岡,34,91.1,0.14,2.8,25,68.0,0.15,3.2,22,36.3,0.17,3.9,25,40.0,0.16,2.9,21,38.1,0.19,3.5,20,10.0,0.17,4.3
5029,中　　　　亮　太,ﾅｶ ﾘｮｳﾀ,福岡,A2,H,090503,1,28,161,55,O,5.93,43.9,0.13,A2,A2,A1,52.0,53.0,2026,1,20250501,20251031,122,熊　本,23,95.6,0.13,2.5,19,57.8,0.13,2.4,20,45.0,0.14,3.0,22,27.2,0.13,2.3,23,8.7,0.12,3.0,16,25.0,0.17,3.6
5030,金　子　　千　穂,ｶﾈｺ ﾁﾎ,群馬,B2,H,090918,2,28,153,44,A,0.0,0.0,0.0,B2,B1,B2,41.0,0.0,2026,1,20250501,20251031,122,群　馬,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5031,渡　辺　　空　依,ﾜﾀﾅﾍﾞ ｿﾗｲ,福岡,B1,H,090919,1,28,168,56,O,4.19,20.2,0.2,B1,B2,B1,47.0,46.0,2026,1,20250501,20251031,122,福　岡,8,50.0,0.2,3.6,12,50.0,0.19,4.3,12,16.6,0.16,3.1,14,14.2,0.18,3.5,12,0.0,0.23,4.1,11,0.0,0.23,5.5
5032,谷　口　　知　優,ﾀﾆｸﾞﾁ ﾄﾓﾏｻ,香川,B1,H,091219,1,28,164,54,O,5.31,34.0,0.15,B1,B1,B1,48.0,49.0,2026,1,20250501,20251031,122,愛　媛,13,76.9,0.13,2.4,17,35.2,0.15,3.1,13,53.8,0.14,2.9,13,23.0,0.15,2.5,17,5.8,0.16,3.2,15,20.0,0.15,3.7
5033,藤　原　　孝　斗,ﾌｼﾞﾜﾗ ﾀｶﾄ,愛知,B1,H,091225,1,28,167,58,O,3.71,15.7,0.19,B1,B1,B1,45.0,45.0,2026,1,20250501,20251031,122,愛　知,12,50.0,0.2,3.8,17,11.7,0.16,3.3,17,5.8,0.18,2.9,15,13.3,0.19,3.9,13,15.3,0.19,3.6,21,9.5,0.21,4.4
5034,若　林　　義　人,ﾜｶﾊﾞﾔｼ ﾖｼﾄ,静岡,A1,H,100130,1,27,167,59,B,6.65,51.0,0.14,A1,A1,A1,55.0,56.0,2026,1,20250501,20251031,122,静　岡,35,82.8,0.13,3.0,27,59.2,0.14,2.8,23,52.1,0.14,2.8,19,31.5,0.13,3.0,24,29.1,0.15,2.7,17,23.5,0.16,3.6
5035,櫻　井　　　　優,ｻｸﾗｲ ﾏｻﾙ,埼玉,B1,H,100302,1,27,170,55,A,5.26,33.8,0.17,B1,B1,B2,48.0,49.0,2026,1,20250501,20251031,122,埼　玉,17,58.8,0.19,3.9,21,52.3,0.17,3.6,24,41.6,0.15,3.3,21,23.8,0.16,3.5,22,22.7,0.16,3.6,16,0.0,0.22,4.7
5036,福　田　　翔　吾,ﾌｸﾀﾞ ｼｮｳｺﾞ,大阪,B1,H,100310,1,27,161,53,AB,4.26,28.0,0.19,B1,B1,B1,48.0,44.0,2026,1,20250501,20251031,122,大　阪,11,63.6,0.16,2.9,17,41.1,0.2,4.4,15,40.0,0.18,4.1,17,11.7,0.18,4.2,16,18.7,0.18,4.4,13,0.0,0.23,5.2
5037,田　頭　　虎　親,ﾀｶﾞｼﾗ ﾄﾗﾁｶ,香川,B1,H,100313,1,27,162,53,A,4.67,28.4,0.19,B1,A2,A1,49.0,46.0,2026,1,20250501,20251031,122,兵　庫,12,41.6,0.19,3.8,13,46.1,0.17,3.5,11,27.2,0.19,3.6,9,33.3,0.21,3.2,18,22.2,0.19,3.9,18,11.1,0.21,4.1
5038,金　田　　智　博,ｶﾈﾀ ﾄﾓﾋﾛ,福井,A2,H,100425,1,27,167,52,A,6.03,42.7,0.17,A2,A2,B1,51.0,53.0,2026,1,20250501,20251031,122,石　川,24,83.3,0.17,3.5,25,48.0,0.17,3.7,23,43.4,0.18,3.7,26,34.6,0.12,2.9,21,33.3,0.16,3.4,18,5.5,0.22,4.4
5039,倉　田　　茂　将,ｸﾗﾀ ｼｹﾞﾏｻ,愛知,A2,H,100517,1,27,163,58,AB,5.54,40.5,0.15,B1,B1,B1,47.0,50.0,2026,1,20250501,20251031,122,愛　知,18,72.2,0.15,2.3,26,38.4,0.18,3.5,21,33.3,0.13,2.6,28,39.2,0.13,2.6,16,25.0,0.12,3.1,2,0.0,0.19,3.0
5041,荒　牧　　凪　沙,ｱﾗﾏｷ ﾅｷﾞｻ,福岡,B1,H,100918,1,27,168,52,B,5.04,30.0,0.16,B1,B1,B1,48.0,48.0,2026,1,20250501,20251031,122,福　岡,15,73.3,0.19,3.3,21,23.8,0.17,3.0,25,24.0,0.16,3.2,14,42.8,0.16,2.7,24,16.6,0.14,3.0,20,20.0,0.17,3.1
5042,畑　田　　汰　一,ﾊﾀﾀﾞ ﾀｲﾁ,埼玉,A1,H,101026,1,27,176,54,A,6.9,51.6,0.12,A1,A1,A1,60.0,59.0,2026,1,20250501,20251031,122,東　京,31,80.6,0.09,1.8,26,69.2,0.13,1.9,24,58.3,0.13,2.5,29,37.9,0.12,2.2,24,29.1,0.12,2.3,15,13.3,0.13,2.4
5043,中　村　　日　向,ﾅｶﾑﾗ ﾋｭｳｶﾞ,香川,A1,H,101108,1,27,164,57,O,6.77,50.0,0.13,A1,A1,A1,55.0,61.0,2026,1,20250501,20251031,122,香　川,29,82.7,0.12,2.4,24,54.1,0.13,2.7,26,50.0,0.12,2.2,21,52.3,0.15,3.4,20,40.0,0.16,3.4,22,9.0,0.15,3.3
5044,渡　邉　　　　健,ﾜﾀﾅﾍﾞ ｹﾝ,東京,B1,H,110404,1,26,170,58,A,5.22,35.6,0.14,A2,B1,B1,52.0,48.0,2026,1,20250501,20251031,122,東　京,23,56.5,0.16,3.3,25,40.0,0.14,3.1,28,39.2,0.13,2.4,24,41.6,0.11,2.1,20,30.0,0.12,2.6,23,4.3,0.19,4.4
5045,平　川　　香　織,ﾋﾗｶﾜ ｶｵﾘ,埼玉,A2,H,120729,2,25,151,46,B,5.76,38.6,0.22,B1,B1,A2,49.0,52.0,2026,1,20250501,20251031,122,東　京,13,92.3,0.18,3.7,20,50.0,0.21,4.1,18,55.5,0.19,4.4,17,17.6,0.25,5.1,18,22.2,0.23,5.2,15,0.0,0.29,5.5
